Date,Exercise,Category,Weight,Weight Unit,Reps,Distance,Distance Unit,Time,Comment
2022-11-25,Push-up,Body,1.0,lbs,30,,,,""
2022-11-26,Push-up,Body,1.0,lbs,20,,,,""
2022-11-26,Push-up,Body,1.0,lbs,30,,,,""
2022-11-26,Push-up,Body,1.0,lbs,30,,,,""
2022-11-26,Push-up,Body,1.0,lbs,25,,,,""
2022-11-27,Barbell Overhead Press,Shoulders,65.0,lbs,15,,,,""
2022-11-27,Barbell Overhead Press,Shoulders,75.0,lbs,15,,,,""
2022-11-27,Barbell Overhead Press,Shoulders,85.0,lbs,10,,,,""
2022-11-27,Barbell Overhead Press,Shoulders,95.0,lbs,3,,,,""
2022-11-27,Dumbbell Curl,Biceps,35.0,lbs,15,,,,""
2022-11-27,Dumbbell Curl,Biceps,25.0,lbs,15,,,,""
2022-11-27,Dumbbell Curl,Biceps,35.0,lbs,8,,,,""
2022-11-27,Dumbbell Curl,Biceps,25.0,lbs,15,,,,""
2022-11-27,Lateral Dumbbell Raise,Shoulders,15.0,lbs,15,,,,""
2022-11-27,Lateral Dumbbell Raise,Shoulders,17.5,lbs,15,,,,""
2022-11-27,Lateral Dumbbell Raise,Shoulders,20.0,lbs,12,,,,""
2022-11-27,Lateral Dumbbell Raise,Shoulders,22.5,lbs,6,,,,""
2022-11-28,Tricep Cable Pull Down,Triceps,120.0,lbs,15,,,,""
2022-11-28,Tricep Cable Pull Down,Triceps,130.0,lbs,15,,,,""
2022-11-28,Tricep Cable Pull Down,Triceps,140.0,lbs,9,,,,""
2022-11-28,Tricep Cable Pull Down,Triceps,150.0,lbs,2,,,,""
2022-11-28,Tricep Cable Pull Down,Triceps,60.0,lbs,15,,,,""
2022-11-28,Flat Dumbbell Bench Press,Chest,120.0,lbs,10,,,,""
2022-11-28,Flat Dumbbell Bench Press,Chest,120.0,lbs,7,,,,""
2022-11-28,Flat Dumbbell Bench Press,Chest,100.0,lbs,10,,,,""
2022-11-28,Flat Dumbbell Bench Press,Chest,100.0,lbs,10,,,,""
2022-11-28,Flat Dumbbell Bench Press,Chest,100.0,lbs,8,,,,""
2022-11-28,Dumbbell Row,Back,35.0,lbs,15,,,,""
2022-11-28,Dumbbell Row,Back,45.0,lbs,10,,,,""
2022-11-28,Dumbbell Row,Back,45.0,lbs,10,,,,""
2022-11-28,Dumbbell Row,Back,30.0,lbs,15,,,,""
2022-11-28,Dumbbell Row,Back,35.0,lbs,15,,,,""
2022-11-28,Toe Touch Abs,Abs,1.0,lbs,15,,,,""
2022-11-28,Toe Touch Abs,Abs,1.0,lbs,8,,,,""
2022-11-28,Toe Touch Abs,Abs,1.0,lbs,10,,,,""
2022-12-02,Push-up,Body,1.0,lbs,20,,,,""
2022-12-02,Push-up,Body,1.0,lbs,20,,,,""
2022-12-02,Push-up,Body,1.0,lbs,20,,,,""
2022-12-02,Push-up,Body,1.0,lbs,20,,,,""
2022-12-02,Push-up,Body,1.0,lbs,26,,,,""
2022-12-16,Tricep Cable Pull Down,Triceps,50.0,lbs,15,,,,""
2022-12-16,Tricep Cable Pull Down,Triceps,70.0,lbs,15,,,,""
2022-12-16,Tricep Cable Pull Down,Triceps,90.0,lbs,15,,,,""
2022-12-16,Tricep Cable Pull Down,Triceps,110.0,lbs,10,,,,""
2022-12-16,Cable Curl Two Hand Hammer,Biceps,50.0,lbs,15,,,,""
2022-12-16,Cable Curl Two Hand Hammer,Biceps,70.0,lbs,15,,,,""
2022-12-16,Cable Curl Two Hand Hammer,Biceps,90.0,lbs,15,,,,""
2022-12-16,Cable Curl Two Hand Hammer,Biceps,110.0,lbs,10,,,,""
2022-12-16,Arnold Dumbbell Press,Shoulders,60.0,lbs,15,,,,""
2022-12-16,Arnold Dumbbell Press,Shoulders,70.0,lbs,15,,,,""
2022-12-16,Arnold Dumbbell Press,Shoulders,80.0,lbs,10,,,,""
2022-12-16,Flat Dumbbell Bench Press,Chest,80.0,lbs,15,,,,""
2022-12-16,Flat Dumbbell Bench Press,Chest,90.0,lbs,15,,,,""
2022-12-16,Flat Dumbbell Bench Press,Chest,100.0,lbs,10,,,,""
2022-12-16,Flat Dumbbell Bench Press,Chest,120.0,lbs,6,,,,""
2022-12-20,Tricep Cable Pull Down,Triceps,50.0,lbs,15,,,,""
2022-12-20,Tricep Cable Pull Down,Triceps,70.0,lbs,15,,,,""
2022-12-20,Tricep Cable Pull Down,Triceps,90.0,lbs,15,,,,""
2022-12-20,Cable Curl Two Hand Hammer,Biceps,50.0,lbs,15,,,,""
2022-12-20,Cable Curl Two Hand Hammer,Biceps,70.0,lbs,15,,,,""
2022-12-20,Cable Curl Two Hand Hammer,Biceps,90.0,lbs,15,,,,""
2022-12-20,Barbell Squat,Legs,45.0,lbs,15,,,,""
2022-12-20,Barbell Squat,Legs,65.0,lbs,15,,,,""
2022-12-20,Barbell Squat,Legs,95.0,lbs,15,,,,""
2022-12-21,Flat Dumbbell Bench Press,Chest,70.0,lbs,15,,,,""
2022-12-21,Flat Dumbbell Bench Press,Chest,90.0,lbs,15,,,,""
2022-12-21,Flat Dumbbell Bench Press,Chest,110.0,lbs,15,,,,""
2022-12-21,Flat Dumbbell Bench Press,Chest,130.0,lbs,10,,,,""
2022-12-21,Flat Dumbbell Bench Press,Chest,130.0,lbs,5,,,,""
2022-12-21,Dumbbell Row,Back,25.0,lbs,15,,,,""
2022-12-21,Dumbbell Row,Back,35.0,lbs,15,,,,""
2022-12-21,Dumbbell Row,Back,40.0,lbs,10,,,,""
2022-12-21,Dumbbell Row,Back,45.0,lbs,5,,,,""
2022-12-21,Turkish Getup,Body,20.0,lbs,2,,,,""
2022-12-21,Turkish Getup,Body,30.0,lbs,2,,,,""
2022-12-21,Turkish Getup,Body,35.0,lbs,2,,,,""
2022-12-21,Turkish Getup,Body,40.0,lbs,2,,,,""
2022-12-21,Cable Overhead Press,Shoulders,30.0,lbs,15,,,,""
2022-12-21,Cable Overhead Press,Shoulders,40.0,lbs,15,,,,""
2022-12-21,Cable Overhead Press,Shoulders,50.0,lbs,10,,,,""
2022-12-21,Cable Overhead Press,Shoulders,60.0,lbs,7,,,,""
2022-12-21,Cable Overhead Press,Shoulders,70.0,lbs,5,,,,""
2022-12-24,Arnold Dumbbell Press,Shoulders,40.0,lbs,15,,,,""
2022-12-24,Arnold Dumbbell Press,Shoulders,80.0,lbs,10,,,,""
2022-12-24,Arnold Dumbbell Press,Shoulders,80.0,lbs,15,,,,""
2022-12-24,Arnold Dumbbell Press,Shoulders,100.0,lbs,5,,,,""
2022-12-24,Arnold Dumbbell Press,Shoulders,100.0,lbs,6,,,,""
2022-12-24,Barbell Squat,Legs,45.0,lbs,10,,,,""
2022-12-24,Barbell Squat,Legs,65.0,lbs,15,,,,""
2022-12-24,Barbell Squat,Legs,135.0,lbs,10,,,,""
2022-12-24,Barbell Squat,Legs,155.0,lbs,10,,,,""
2022-12-24,Barbell Squat,Legs,155.0,lbs,5,,,,""
2022-12-24,Barbell Curl,Biceps,45.0,lbs,15,,,,""
2022-12-24,Barbell Curl,Biceps,50.0,lbs,15,,,,""
2022-12-24,Barbell Curl,Biceps,55.0,lbs,12,,,,""
2022-12-24,Barbell Curl,Biceps,60.0,lbs,12,,,,""
2022-12-24,Barbell Curl,Biceps,60.0,lbs,10,,,,""
2022-12-24,Dumbbell Hammer Curl,Biceps,45.0,lbs,15,,,,""
2022-12-24,Dumbbell Hammer Curl,Biceps,60.0,lbs,8,,,,""
2022-12-24,Cable Overhead Press,Shoulders,50.0,lbs,12,,,,""
2022-12-24,Cable Overhead Press,Shoulders,70.0,lbs,5,,,,""
2022-12-29,Flat Dumbbell Bench Press,Chest,70.0,lbs,15,,,,""
2022-12-29,Flat Dumbbell Bench Press,Chest,100.0,lbs,15,,,,""
2022-12-29,Flat Dumbbell Bench Press,Chest,120.0,lbs,12,,,,""
2022-12-29,Flat Dumbbell Bench Press,Chest,140.0,lbs,6,,,,""
2022-12-29,Flat Dumbbell Bench Press,Chest,130.0,lbs,6,,,,""
2022-12-29,Barbell Squat,Legs,45.0,lbs,4,,,,""
2022-12-29,Barbell Squat,Legs,135.0,lbs,10,,,,""
2022-12-29,Barbell Squat,Legs,135.0,lbs,10,,,,""
2022-12-29,Barbell Squat,Legs,155.0,lbs,6,,,,""
2022-12-29,Barbell Squat,Legs,155.0,lbs,6,,,,""
2022-12-29,Barbell Squat,Legs,175.0,lbs,5,,,,""
2022-12-29,Tricep Cable Pull Down,Triceps,100.0,lbs,10,,,,""
2023-01-02,Cable Curl Two Hand Hammer,Biceps,90.0,lbs,15,,,,""
2023-01-02,Arnold Dumbbell Press,Shoulders,80.0,lbs,15,,,,""
2023-01-02,Cable Curl Two Hand Hammer,Biceps,100.0,lbs,12,,,,""
2023-01-02,Cable Curl Two Hand Hammer,Biceps,110.0,lbs,10,,,,""
2023-01-02,Cable Curl Two Hand Hammer,Biceps,120.0,lbs,8,,,,""
2023-01-02,Cable Curl Two Hand Hammer,Biceps,130.0,lbs,7,,,,""
2023-01-02,Arnold Dumbbell Press,Shoulders,90.0,lbs,10,,,,""
2023-01-02,Arnold Dumbbell Press,Shoulders,90.0,lbs,10,,,,""
2023-01-02,Arnold Dumbbell Press,Shoulders,90.0,lbs,10,,,,""
2023-01-02,Arnold Dumbbell Press,Shoulders,100.0,lbs,5,,,,""
2023-01-02,Lat Pulldown,Back,100.0,lbs,10,,,,""
2023-01-02,Lat Pulldown,Back,110.0,lbs,10,,,,""
2023-01-02,Lat Pulldown,Back,120.0,lbs,10,,,,""
2023-01-02,Lat Pulldown,Back,130.0,lbs,10,,,,""
2023-01-02,Lat Pulldown,Back,140.0,lbs,10,,,,""
2023-01-02,Bulgarian Split Squat,Legs,30.0,lbs,10,,,,""
2023-01-05,Flat Barbell Bench Press,Chest,45.0,lbs,15,,,,""
2023-01-05,Turkish Getup,Body,25.0,lbs,1,,,,""
2023-01-05,Turkish Getup,Body,30.0,lbs,2,,,,""
2023-01-05,Flat Barbell Bench Press,Chest,95.0,lbs,15,,,,""
2023-01-05,Flat Barbell Bench Press,Chest,115.0,lbs,15,,,,""
2023-01-05,Flat Barbell Bench Press,Chest,135.0,lbs,12,,,,""
2023-01-05,Flat Barbell Bench Press,Chest,155.0,lbs,10,,,,""
2023-01-05,Flat Barbell Bench Press,Chest,175.0,lbs,4,,,,""
2023-01-05,Tricep Cable Pull Down,Triceps,50.0,lbs,10,,,,""
2023-01-05,Tricep Cable Pull Down,Triceps,100.0,lbs,15,,,,""
2023-01-05,Tricep Cable Pull Down,Triceps,130.0,lbs,8,,,,""
2023-01-05,Tricep Cable Pull Down,Triceps,140.0,lbs,4,,,,""
2023-01-05,Barbell Overhead Press,Shoulders,45.0,lbs,10,,,,""
2023-01-05,Barbell Overhead Press,Shoulders,75.0,lbs,12,,,,""
2023-01-05,Barbell Overhead Press,Shoulders,95.0,lbs,8,,,,""
2023-01-05,Barbell Overhead Press,Shoulders,105.0,lbs,3,,,,""
2023-01-05,Barbell Curl,Biceps,45.0,lbs,15,,,,""
2023-01-05,Barbell Curl,Biceps,55.0,lbs,15,,,,""
2023-01-05,Barbell Curl,Biceps,60.0,lbs,15,,,,""
2023-01-11,Barbell Squat,Legs,45.0,lbs,10,,,,""
2023-01-11,Barbell Squat,Legs,135.0,lbs,7,,,,""
2023-01-11,Barbell Squat,Legs,135.0,lbs,8,,,,""
2023-01-11,Barbell Squat,Legs,65.0,lbs,8,,,,""
2023-01-11,Deadlift,Back,95.0,lbs,8,,,,""
2023-01-11,Deadlift,Back,95.0,lbs,10,,,,""
2023-01-11,Deadlift,Back,135.0,lbs,10,,,,""
2023-01-11,Incline Barbell Bench Press,Chest,45.0,lbs,10,,,,""
2023-01-11,Incline Barbell Bench Press,Chest,95.0,lbs,10,,,,""
2023-01-11,Incline Barbell Bench Press,Chest,125.0,lbs,10,,,,""
2023-01-11,Incline Barbell Bench Press,Chest,145.0,lbs,5,,,,""
2023-01-15,Barbell Overhead Press,Shoulders,45.0,lbs,10,,,,""
2023-01-15,Barbell Overhead Press,Shoulders,75.0,lbs,15,,,,""
2023-01-15,Barbell Overhead Press,Shoulders,95.0,lbs,9,,,,""
2023-01-15,Barbell Overhead Press,Shoulders,105.0,lbs,4,,,,""
2023-01-15,Barbell Overhead Press,Shoulders,85.0,lbs,6,,,,""
2023-01-15,Dumbbell Curl,Biceps,35.0,lbs,15,,,,""
2023-01-15,Lateral Dumbbell Raise,Shoulders,17.5,lbs,15,,,,""
2023-01-15,Dumbbell Curl,Biceps,40.0,lbs,8,,,,""
2023-01-15,Dumbbell Curl,Biceps,45.0,lbs,5,,,,""
2023-01-15,Dumbbell Curl,Biceps,35.0,lbs,10,,,,""
2023-01-15,Dumbbell Curl,Biceps,25.0,lbs,15,,,,""
2023-01-15,Lateral Dumbbell Raise,Shoulders,22.5,lbs,10,,,,""
2023-01-15,Lateral Dumbbell Raise,Shoulders,20.0,lbs,15,,,,""
2023-01-15,Lateral Dumbbell Raise,Shoulders,25.0,lbs,8,,,,""
2023-01-15,Lateral Dumbbell Raise,Shoulders,15.0,lbs,15,,,,""
2023-01-15,Weighted Lunge Barbell/Dumbbell,Legs,45.0,lbs,8,,,,""
2023-01-15,Weighted Lunge Barbell/Dumbbell,Legs,65.0,lbs,6,,,,""
2023-01-15,Weighted Lunge Barbell/Dumbbell,Legs,95.0,lbs,5,,,,""
2023-01-20,Chin Up,Back,1.0,lbs,8,,,,""
2023-01-20,Pull Up,Back,1.0,lbs,5,,,,""
2023-01-20,Decline Push-up,Chest,1.0,lbs,10,,,,""
2023-01-20,Hanging Leg Raise,Abs,1.0,lbs,5,,,,""
2023-01-20,Pull Up,Back,1.0,lbs,5,,,,""
2023-01-20,Chin Up,Back,1.0,lbs,10,,,,""
2023-01-20,Hanging Leg Raise,Abs,1.0,lbs,6,,,,""
2023-01-20,Decline Push-up,Chest,1.0,lbs,20,,,,""
2023-01-20,Pistol Squat,Legs,1.0,lbs,5,,,,""
2023-01-23,Chin Up,Back,1.0,lbs,5,,,,""
2023-01-23,Push-up,Body,1.0,lbs,20,,,,""
2023-01-24,Flat Dumbbell Bench Press,Chest,60.0,lbs,15,,,,""
2023-01-24,Flat Dumbbell Bench Press,Chest,120.0,lbs,15,,,,""
2023-01-24,Flat Dumbbell Bench Press,Chest,140.0,lbs,9,,,,""
2023-01-24,Flat Dumbbell Bench Press,Chest,150.0,lbs,4,,,,""
2023-01-24,Flat Dumbbell Bench Press,Chest,70.0,lbs,10,,,,""
2023-01-24,Barbell Squat,Legs,45.0,lbs,10,,,,""
2023-01-24,Barbell Squat,Legs,135.0,lbs,15,,,,""
2023-01-24,Barbell Squat,Legs,155.0,lbs,7,,,,""
2023-01-24,Barbell Squat,Legs,175.0,lbs,6,,,,""
2023-01-24,Barbell Squat,Legs,45.0,lbs,15,,,,""
2023-01-24,Parallel Bar Triceps Dip,Triceps,1.0,lbs,10,,,,""
2023-01-24,Parallel Bar Triceps Dip,Triceps,1.0,lbs,15,,,,""
2023-01-24,Parallel Bar Triceps Dip,Triceps,10.0,lbs,10,,,,""
2023-01-24,Parallel Bar Triceps Dip,Triceps,25.0,lbs,5,,,,""
2023-01-24,Parallel Bar Triceps Dip,Triceps,1.0,lbs,5,,,,""
2023-01-24,Lat Pulldown,Back,50.0,lbs,15,,,,""
2023-01-24,Lat Pulldown,Back,125.0,lbs,15,,,,""
2023-01-24,Lat Pulldown,Back,140.0,lbs,12,,,,""
2023-01-24,Lat Pulldown,Back,155.0,lbs,1,,,,""
2023-01-24,Lat Pulldown,Back,50.0,lbs,20,,,,""
2023-01-30,Arnold Dumbbell Press,Shoulders,40.0,lbs,15,,,,""
2023-01-30,Arnold Dumbbell Press,Shoulders,80.0,lbs,15,,,,""
2023-01-30,Arnold Dumbbell Press,Shoulders,110.0,lbs,7,,,,""
2023-01-30,Arnold Dumbbell Press,Shoulders,120.0,lbs,2,,,,""
2023-01-30,Arnold Dumbbell Press,Shoulders,40.0,lbs,15,,,,""
2023-01-30,Dumbbell Hammer Curl,Biceps,45.0,lbs,15,,,,""
2023-01-30,Dumbbell Hammer Curl,Biceps,60.0,lbs,15,,,,""
2023-01-30,Dumbbell Hammer Curl,Biceps,70.0,lbs,9,,,,""
2023-01-30,Dumbbell Hammer Curl,Biceps,80.0,lbs,4,,,,""
2023-01-30,Dumbbell Hammer Curl,Biceps,40.0,lbs,15,,,,""
2023-01-30,Laying Down Flutter Kick,Abs,1.0,lbs,50,,,,""
2023-01-30,Laying Down Flutter Kick,Abs,1.0,lbs,50,,,,""
2023-01-30,Laying Down Flutter Kick,Abs,1.0,lbs,60,,,,""
2023-01-30,Cable Lateral Raises,Shoulders,15.0,lbs,15,,,,""
2023-01-30,Cable Lateral Raises,Shoulders,15.0,lbs,15,,,,""
2023-01-30,Cable Lateral Raises,Shoulders,20.0,lbs,12,,,,""
2023-01-30,Cable Lateral Raises,Shoulders,25.0,lbs,5,,,,""
2023-01-30,Cable Lateral Raises,Shoulders,15.0,lbs,15,,,,""
2023-02-01,Parallel Bar Triceps Dip,Triceps,1.0,lbs,15,,,,""
2023-02-01,Parallel Bar Triceps Dip,Triceps,10.0,lbs,15,,,,""
2023-02-01,Parallel Bar Triceps Dip,Triceps,25.0,lbs,10,,,,""
2023-02-01,Parallel Bar Triceps Dip,Triceps,35.0,lbs,5,,,,""
2023-02-01,Dumbbell Row,Back,25.0,lbs,15,,,,""
2023-02-01,Dumbbell Row,Back,50.0,lbs,15,,,,""
2023-02-01,Dumbbell Row,Back,55.0,lbs,10,,,,""
2023-02-01,Dumbbell Row,Back,60.0,lbs,5,,,,""
2023-02-01,Barbell Squat,Legs,75.0,lbs,15,,,,""
2023-02-01,Flat Dumbbell Bench Press,Chest,35.0,lbs,15,,,,""
2023-02-01,Flat Dumbbell Bench Press,Chest,130.0,lbs,7,,,,""
2023-02-01,Flat Dumbbell Bench Press,Chest,130.0,lbs,8,,,,""
2023-02-01,Flat Dumbbell Bench Press,Chest,130.0,lbs,7,,,,""
2023-02-01,Laying Down Flutter Kick,Abs,1.0,lbs,50,,,,""
2023-02-01,Laying Down Flutter Kick,Abs,1.0,lbs,50,,,,""
2023-02-01,Laying Down Flutter Kick,Abs,1.0,lbs,30,,,,""
2023-02-03,Pull Up,Back,1.0,lbs,5,,,,""
2023-02-03,Chin Up,Back,1.0,lbs,5,,,,""
2023-02-03,Pull Up,Back,1.0,lbs,5,,,,""
2023-02-03,Chin Up,Back,1.0,lbs,5,,,,""
2023-02-03,Decline Push-up,Chest,1.0,lbs,20,,,,""
2023-02-06,Plank,Abs,1.0,lbs,,,,0:01:00,""
2023-02-06,Dumbbell Curl,Biceps,20.0,lbs,15,,,,""
2023-02-06,Dumbbell Curl,Biceps,35.0,lbs,15,,,,""
2023-02-06,Dumbbell Curl,Biceps,45.0,lbs,6,,,,""
2023-02-06,Dumbbell Curl,Biceps,40.0,lbs,12,,,,""
2023-02-06,Seated Dumbbell Press,Shoulders,70.0,lbs,15,,,,""
2023-02-06,Seated Dumbbell Press,Shoulders,90.0,lbs,15,,,,""
2023-02-06,Seated Dumbbell Press,Shoulders,110.0,lbs,5,,,,""
2023-02-06,Seated Dumbbell Press,Shoulders,110.0,lbs,6,,,,""
2023-02-06,Bulgarian Split Squat,Legs,30.0,lbs,11,,,,""
2023-02-06,Bulgarian Split Squat,Legs,40.0,lbs,8,,,,""
2023-02-06,Bulgarian Split Squat,Legs,50.0,lbs,10,,,,""
2023-02-06,Bulgarian Split Squat,Legs,60.0,lbs,6,,,,""
2023-02-06,Plank,Abs,1.0,lbs,,,,0:01:30,""
2023-02-06,Plank,Abs,1.0,lbs,,,,0:01:00,""
2023-02-06,Plank,Abs,1.0,lbs,,,,0:00:30,""
2023-02-06,Lat Pulldown,Back,80.0,lbs,15,,,,""
2023-02-06,Lat Pulldown,Back,140.0,lbs,2,,,,""
2023-02-11,Flat Dumbbell Bench Press,Chest,70.0,lbs,15,,,,""
2023-02-11,Flat Dumbbell Bench Press,Chest,130.0,lbs,15,,,,""
2023-02-11,Flat Dumbbell Bench Press,Chest,140.0,lbs,10,,,,""
2023-02-11,Flat Dumbbell Bench Press,Chest,150.0,lbs,5,,,,""
2023-02-11,Flat Dumbbell Bench Press,Chest,150.0,lbs,5,,,,""
2023-02-11,Dumbbell Row,Back,25.0,lbs,15,,,,""
2023-02-11,Dumbbell Row,Back,55.0,lbs,15,,,,""
2023-02-11,Dumbbell Row,Back,55.0,lbs,10,,,,""
2023-02-11,Dumbbell Row,Back,60.0,lbs,10,,,,""
2023-02-11,Dumbbell Row,Back,65.0,lbs,6,,,,""
2023-02-11,Tricep Cable Pull Down,Triceps,60.0,lbs,15,,,,""
2023-02-11,Tricep Cable Pull Down,Triceps,140.0,lbs,15,,,,""
2023-02-11,Tricep Cable Pull Down,Triceps,150.0,lbs,4,,,,""
2023-02-11,Tricep Cable Pull Down,Triceps,150.0,lbs,7,,,,""
2023-02-11,Tricep Cable Pull Down,Triceps,150.0,lbs,4,,,,""
2023-02-11,Bulgarian Split Squat,Legs,1.0,lbs,15,,,,""
2023-02-11,Bulgarian Split Squat,Legs,40.0,lbs,15,,,,""
2023-02-11,Bulgarian Split Squat,Legs,60.0,lbs,11,,,,""
2023-02-11,Bulgarian Split Squat,Legs,80.0,lbs,10,,,,""
2023-02-11,Bulgarian Split Squat,Legs,90.0,lbs,6,,,,""
2023-02-12,Cable Curl Two Hand Hammer,Biceps,50.0,lbs,15,,,,""
2023-02-12,Cable Curl Two Hand Hammer,Biceps,110.0,lbs,15,,,,""
2023-02-12,Cable Curl Two Hand Hammer,Biceps,130.0,lbs,10,,,,""
2023-02-12,Cable Curl Two Hand Hammer,Biceps,150.0,lbs,6,,,,""
2023-02-12,Cable Curl Two Hand Hammer,Biceps,150.0,lbs,4,,,,""
2023-02-12,Cable Overhead Press,Shoulders,20.0,lbs,15,,,,""
2023-02-12,Cable Overhead Press,Shoulders,60.0,lbs,15,,,,""
2023-02-12,Cable Overhead Press,Shoulders,70.0,lbs,12,,,,""
2023-02-12,Cable Overhead Press,Shoulders,80.0,lbs,6,,,,""
2023-02-12,Cable Overhead Press,Shoulders,80.0,lbs,7,,,,""
2023-02-12,Cable Lateral Raises,Shoulders,15.0,lbs,15,,,,""
2023-02-12,Cable Lateral Raises,Shoulders,25.0,lbs,12,,,,""
2023-02-12,Cable Lateral Raises,Shoulders,30.0,lbs,3,,,,""
2023-02-12,Cable Lateral Raises,Shoulders,20.0,lbs,13,,,,""
2023-02-12,Cable Lateral Raises,Shoulders,15.0,lbs,15,,,,""
2023-02-12,Kettlebell Around The World,Abs,8.5,lbs,15,,,,""
2023-02-12,Kettlebell Around The World,Abs,26.5,lbs,15,,,,""
2023-02-12,Kettlebell Around The World,Abs,35.0,lbs,15,,,,""
2023-02-12,Kettlebell Around The World,Abs,35.0,lbs,15,,,,""
2023-02-12,Kettlebell Around The World,Abs,44.0,lbs,15,,,,""
2023-02-12,Kettlebell Around The World,Abs,22.0,lbs,30,,,,""
2023-02-14,Decline Push-up,Chest,1.0,lbs,20,,,,""
2023-02-16,Incline Dumbbell Bench Press,Chest,70.0,lbs,15,,,,""
2023-02-16,Incline Dumbbell Bench Press,Chest,90.0,lbs,15,,,,""
2023-02-16,Incline Dumbbell Bench Press,Chest,110.0,lbs,11,,,,""
2023-02-16,Incline Dumbbell Bench Press,Chest,130.0,lbs,6,,,,""
2023-02-16,Incline Dumbbell Bench Press,Chest,140.0,lbs,5,,,,""
2023-02-16,Bulgarian Split Squat,Legs,20.0,lbs,15,,,,""
2023-02-16,Bulgarian Split Squat,Legs,60.0,lbs,15,,,,""
2023-02-16,Bulgarian Split Squat,Legs,80.0,lbs,11,,,,""
2023-02-16,Bulgarian Split Squat,Legs,90.0,lbs,7,,,,""
2023-02-16,Bulgarian Split Squat,Legs,100.0,lbs,5,,,,""
2023-02-16,Parallel Bar Triceps Dip,Triceps,1.0,lbs,15,,,,""
2023-02-16,Parallel Bar Triceps Dip,Triceps,25.0,lbs,11,,,,""
2023-02-16,Parallel Bar Triceps Dip,Triceps,35.0,lbs,6,,,,""
2023-02-16,Parallel Bar Triceps Dip,Triceps,45.0,lbs,4,,,,""
2023-02-16,Parallel Bar Triceps Dip,Triceps,1.0,lbs,7,,,,""
2023-02-16,Oblique Twist,Abs,1.0,lbs,20,,,,""
2023-02-16,Oblique Twist,Abs,4.0,lbs,30,,,,""
2023-02-16,Oblique Twist,Abs,6.0,lbs,30,,,,""
2023-02-16,Oblique Twist,Abs,8.0,lbs,30,,,,""
2023-02-16,Oblique Twist,Abs,6.0,lbs,40,,,,""
2023-02-17,Arnold Dumbbell Press,Shoulders,70.0,lbs,15,,,,""
2023-02-17,Arnold Dumbbell Press,Shoulders,90.0,lbs,11,,,,""
2023-02-17,Arnold Dumbbell Press,Shoulders,90.0,lbs,10,,,,""
2023-02-17,Arnold Dumbbell Press,Shoulders,100.0,lbs,6,,,,""
2023-02-17,Dumbbell Overhead Press,Shoulders,100.0,lbs,6,,,,""
2023-02-17,Dumbbell Overhead Press,Shoulders,70.0,lbs,15,,,,""
2023-02-17,EZ-Bar Preacher Curl,Biceps,15.0,lbs,15,,,,""
2023-02-17,EZ-Bar Preacher Curl,Biceps,25.0,lbs,15,,,,""
2023-02-17,EZ-Bar Preacher Curl,Biceps,35.0,lbs,15,,,,""
2023-02-17,EZ-Bar Preacher Curl,Biceps,45.0,lbs,13,,,,""
2023-02-17,EZ-Bar Preacher Curl,Biceps,55.0,lbs,4,,,,""
2023-02-17,Plank,Abs,1.0,lbs,,,,0:01:00,""
2023-02-17,Plank,Abs,1.0,lbs,,,,0:01:00,""
2023-02-20,Incline Dumbbell Bench Press,Chest,70.0,lbs,15,,,,""
2023-02-20,Incline Dumbbell Bench Press,Chest,110.0,lbs,15,,,,""
2023-02-20,Incline Dumbbell Bench Press,Chest,140.0,lbs,8,,,,""
2023-02-20,Incline Dumbbell Bench Press,Chest,150.0,lbs,5,,,,""
2023-02-20,Incline Dumbbell Bench Press,Chest,120.0,lbs,12,,,,""
2023-02-20,Single Arm Tricep Cable Pushdown,Triceps,30.0,lbs,15,,,,""
2023-02-20,Single Arm Tricep Cable Pushdown,Triceps,45.0,lbs,10,,,,""
2023-02-20,Single Arm Tricep Cable Pushdown,Triceps,50.0,lbs,8,,,,""
2023-02-20,Single Arm Tricep Cable Pushdown,Triceps,40.0,lbs,13,,,,""
2023-02-20,Single Arm Tricep Cable Pushdown,Triceps,60.0,lbs,2,,,,""
2023-02-20,Single Arm Tricep Cable Pushdown,Triceps,30.0,lbs,15,,,,""
2023-02-20,Lat Pulldown,Back,60.0,lbs,15,,,,""
2023-02-20,Lat Pulldown,Back,100.0,lbs,15,,,,""
2023-02-20,Lat Pulldown,Back,130.0,lbs,15,,,,""
2023-02-20,Lat Pulldown,Back,150.0,lbs,6,,,,""
2023-02-20,Lat Pulldown,Back,160.0,lbs,5,,,,""
2023-02-20,Parallel Bar Triceps Dip,Triceps,1.0,lbs,10,,,,""
2023-02-20,Leg Press,Legs,100.0,lbs,15,,,,""
2023-02-20,Leg Press,Legs,200.0,lbs,15,,,,""
2023-02-20,Leg Press,Legs,300.0,lbs,15,,,,""
2023-02-20,Leg Press,Legs,400.0,lbs,15,,,,""
2023-02-20,Leg Press,Legs,300.0,lbs,15,,,,""
2023-02-20,Flat Barbell Bench Press,Chest,45.0,lbs,15,,,,""
2023-02-20,Flat Barbell Bench Press,Chest,135.0,lbs,10,,,,""
2023-02-20,Flat Barbell Bench Press,Chest,135.0,lbs,10,,,,""
2023-02-22,Barbell Overhead Press,Shoulders,45.0,lbs,15,,,,""
2023-02-22,Barbell Overhead Press,Shoulders,85.0,lbs,15,,,,""
